duration_frames;key_t;delay_frames;offset;ID;condition;correct_resp;rt;duration_measured;img;no;gender;age;response;onset
30;976.3325438499451;60;;a;face_exp;;0.5984528064727783;;f0210.jpg;291;female;24;5;
30;979.6666128635406;60;;a;face_exp;;0.8407549858093262;;m0204.jpg;292;female;24;7;
30;982.8795149326324;60;;a;face_exp;;0.7112948894500732;;m0501.jpg;293;female;24;2;
30;986.0722949504852;60;;a;face_exp;;0.6954059600830078;;m0214.jpg;294;female;24;1;
30;989.4348340034485;60;;a;face_exp;;0.8659501075744629;;f0108.jpg;295;female;24;7;
30;992.721873998642;60;;a;face_exp;;0.7940170764923096;;f0201.jpg;296;female;24;5;
30;996.2154128551483;60;;a;face_exp;;0.9953038692474365;;f0207.jpg;297;female;24;7;
30;1000.595360994339;60;;a;face_exp;;1.8824729919433594;;m0512.jpg;298;female;24;3;
30;1003.7463159561157;60;;a;face_exp;;0.6549201011657715;;m0507.jpg;299;female;24;5;
30;1006.9581179618835;60;;a;face_exp;;0.7081971168518066;;f0204.jpg;300;female;24;2;
30;1010.2193439006805;60;;a;face_exp;;0.7607948780059814;;m0204.jpg;301;female;24;8;
30;1013.266900062561;60;;a;face_exp;;0.5495350360870361;;f0113.jpg;302;female;24;5;
30;1016.3812239170074;60;;a;face_exp;;0.6055810451507568;;m0504.jpg;303;female;24;4;
30;1019.8957970142365;60;;a;face_exp;;1.0117580890655518;;f0103.jpg;304;female;24;3;
30;1023.3375859260559;60;;a;face_exp;;0.9440948963165283;;f0106.jpg;305;female;24;7;
30;1026.5596368312836;60;;a;face_exp;;0.7234399318695068;;m0204.jpg;306;female;24;8;
30;1029.6447598934174;60;;a;face_exp;;0.5831849575042725;;m0504.jpg;307;female;24;3;
30;1032.803419828415;60;;a;face_exp;;0.6502289772033691;;m0503.jpg;308;female;24;3;
30;1036.1243839263916;60;;a;face_exp;;0.8126349449157715;;f0106.jpg;309;female;24;7;
30;1039.2913398742676;60;;a;face_exp;;0.6706418991088867;;f0105.jpg;310;female;24;7;
30;1042.577288866043;60;;a;face_exp;;0.781376838684082;;f0212.jpg;311;female;24;9;
30;1046.0712869167328;60;;a;face_exp;;0.9999089241027832;;f0112.jpg;312;female;24;3;
30;1049.3170568943024;60;;a;face_exp;;0.7528369426727295;;m0201.jpg;313;female;24;1;
30;1052.5969789028168;60;;a;face_exp;;0.7739970684051514;;m0202.jpg;314;female;24;4;
30;1056.707566022873;60;;a;face_exp;;1.6090490818023682;;m0506.jpg;315;female;24;5;
30;1059.9561049938202;60;;a;face_exp;;0.7464439868927002;;m0507.jpg;316;female;24;7;
30;1063.5660090446472;60;;a;face_exp;;1.114288091659546;;f0103.jpg;317;female;24;3;
30;1066.8514139652252;60;;a;face_exp;;0.7899460792541504;;f0106.jpg;318;female;24;8;
30;1070.1493258476257;60;;a;face_exp;;0.7956359386444092;;m0208.jpg;319;female;24;8;
30;1073.3722159862518;60;;a;face_exp;;0.7262749671936035;;m0206.jpg;320;female;24;7;
30;1076.7989659309387;60;;a;face_exp;;0.9276750087738037;;f0112.jpg;321;female;24;3;
30;1080.2710008621216;60;;a;face_exp;;0.9738149642944336;;f0211.jpg;322;female;24;4;
30;1083.5315630435944;60;;a;face_exp;;0.7583410739898682;;f0111.jpg;323;female;24;4;
30;1086.8219170570374;60;;a;face_exp;;0.7898540496826172;;m0209.jpg;324;female;24;4;
30;1089.9760718345642;60;;a;face_exp;;0.6518008708953857;;f0202.jpg;325;female;24;3;
30;1093.0005259513855;60;;a;face_exp;;0.5176980495452881;;m0508.jpg;326;female;24;6;
30;1096.3745770454407;60;;a;face_exp;;0.8668830394744873;;m0210.jpg;327;female;24;3;
30;1099.6934340000153;60;;a;face_exp;;0.8267440795898438;;f0204.jpg;328;female;24;3;
30;1102.9993209838867;60;;a;face_exp;;0.8069770336151123;;f0111.jpg;329;female;24;2;
30;1106.54070687294;60;;a;face_exp;;1.0393898487091064;;f0109.jpg;330;female;24;6;
30;1110.831286907196;60;;a;face_exp;;1.7870969772338867;;f0110.jpg;331;female;24;7;
30;1114.111888885498;60;;a;face_exp;;0.772752046585083;;f0202.jpg;332;female;24;1;
30;1117.4410619735718;60;;a;face_exp;;0.8263881206512451;;m0510.jpg;333;female;24;3;
30;1120.6959390640259;60;;a;face_exp;;0.7556040287017822;;m0211.jpg;334;female;24;1;
30;1123.8667750358582;60;;a;face_exp;;0.6676809787750244;;m0214.jpg;335;female;24;1;
30;1128.2926609516144;60;;a;face_exp;;1.9183590412139893;;m0212.jpg;336;female;24;2;
30;1132.7847020626068;60;;a;face_exp;;1.998448133468628;;m0501.jpg;337;female;24;4;
30;1136.0996379852295;60;;a;face_exp;;0.817918062210083;;m0213.jpg;338;female;24;2;
30;1139.6784060001373;60;;a;face_exp;;1.0710079669952393;;f0115.jpg;339;female;24;3;
30;1142.879418849945;60;;a;face_exp;;0.6956899166107178;;f0208.jpg;340;female;24;2;
30;1146.1464228630066;60;;a;face_exp;;0.7707459926605225;;m0212.jpg;341;female;24;1;
30;1149.362305879593;60;;a;face_exp;;0.7111208438873291;;f0101.jpg;342;female;24;1;
30;1152.5602769851685;60;;a;face_exp;;0.7004430294036865;;m0506.jpg;343;female;24;3;
30;1155.9279999732971;60;;a;face_exp;;0.8595221042633057;;m0512.jpg;344;female;24;4;
30;1159.44775390625;60;;a;face_exp;;1.0202279090881348;;m0212.jpg;345;female;24;4;
30;1162.7524859905243;60;;a;face_exp;;0.7987370491027832;;m0510.jpg;346;female;24;3;
30;1167.0043799877167;60;;a;face_exp;;1.758392095565796;;m0207.jpg;347;female;24;8;
30;1170.3153848648071;60;;a;face_exp;;0.8079209327697754;;m0507.jpg;348;female;24;4;
30;1173.6165480613708;60;;a;face_exp;;0.8000891208648682;;m0206.jpg;349;female;24;8;
30;1177.0231850147247;60;;a;face_exp;;0.8978521823883057;;f0208.jpg;350;female;24;3;
30;1180.2829148769379;60;;a;face_exp;;0.7650308609008789;;m0207.jpg;351;female;24;8;
30;1183.4627239704132;60;;a;face_exp;;0.6860871315002441;;m0208.jpg;352;female;24;8;
30;1187.0609259605408;60;;a;face_exp;;1.0922760963439941;;m0205.jpg;353;female;24;9;
30;1190.3326978683472;60;;a;face_exp;;0.7710108757019043;;m0208.jpg;354;female;24;8;
30;1194.0637290477753;60;;a;face_exp;;1.2265441417694092;;m0205.jpg;355;female;24;7;
30;1197.3594298362732;60;;a;face_exp;;0.7955667972564697;;f0102.jpg;356;female;24;2;
30;1200.6373870372772;60;;a;face_exp;;0.7812659740447998;;m0211.jpg;357;female;24;6;
30;1204.3793499469757;60;;a;face_exp;;1.247654914855957;;m0208.jpg;358;female;24;9;
30;1207.8223149776459;60;;a;face_exp;;0.9471290111541748;;f0215.jpg;359;female;24;1;
30;1211.7196638584137;60;;a;face_exp;;1.4019269943237305;;f0212.jpg;360;female;24;7;
30;1215.2957799434662;60;;a;face_exp;;1.0675129890441895;;f0106.jpg;361;female;24;7;
30;1218.5315499305725;60;;a;face_exp;;0.7436320781707764;;f0204.jpg;362;female;24;2;
30;1221.834384918213;60;;a;face_exp;;0.8043739795684814;;m0201.jpg;363;female;24;1;
30;1225.0202569961548;60;;a;face_exp;;0.6812920570373535;;f0206.jpg;364;female;24;3;
30;1228.475023984909;60;;a;face_exp;;0.9608631134033203;;f0213.jpg;365;female;24;8;
30;1231.7108089923859;60;;a;face_exp;;0.737252950668335;;m0204.jpg;366;female;24;9;
30;1234.8585829734802;60;;a;face_exp;;0.6429309844970703;;f0108.jpg;367;female;24;8;
30;1238.0758199691772;60;;a;face_exp;;0.7183520793914795;;m0214.jpg;368;female;24;1;
30;1241.174823999405;60;;a;face_exp;;0.5920441150665283;;f0211.jpg;369;female;24;5;
30;1244.224802017212;60;;a;face_exp;;0.5503900051116943;;f0210.jpg;370;female;24;6;
30;1247.5607450008392;60;;a;face_exp;;0.8280110359191895;;f0107.jpg;371;female;24;8;
30;1250.6803450584412;60;;a;face_exp;;0.6219391822814941;;m0215.jpg;372;female;24;2;
30;1253.840185880661;60;;a;face_exp;;0.6566829681396484;;f0110.jpg;373;female;24;8;
30;1257.2454268932343;60;;a;face_exp;;0.9033699035644531;;m0201.jpg;374;female;24;1;
30;1260.686243057251;60;;a;face_exp;;0.9349770545959473;;f0109.jpg;375;female;24;8;
30;1263.966048002243;60;;a;face_exp;;0.7721731662750244;;f0202.jpg;376;female;24;5;
30;1267.151195049286;60;;a;face_exp;;0.6818342208862305;;f0209.jpg;377;female;24;7;
30;1270.2590990066528;60;;a;face_exp;;0.6144969463348389;;f0104.jpg;378;female;24;7;
30;1273.4556820392609;60;;a;face_exp;;0.7026700973510742;;m0511.jpg;379;female;24;2;
30;1277.108813047409;60;;a;face_exp;;1.1471459865570068;;f0205.jpg;380;female;24;2;
30;1280.384819984436;60;;a;face_exp;;0.7799620628356934;;m0511.jpg;381;female;24;1;
30;1283.5426080226898;60;;a;face_exp;;0.6622200012207031;;f0101.jpg;382;female;24;1;
30;1286.715693950653;60;;a;face_exp;;0.6767759323120117;;m0214.jpg;383;female;24;3;
30;1290.0094439983368;60;;a;face_exp;;0.7953341007232666;;f0210.jpg;384;female;24;6;
30;1293.3292999267578;60;;a;face_exp;;0.8229649066925049;;f0206.jpg;385;female;24;6;
30;1296.666393995285;60;;a;face_exp;;0.8343601226806641;;m0509.jpg;386;female;24;7;
30;1299.8764798641205;60;;a;face_exp;;0.7020950317382812;;m0215.jpg;387;female;24;2;
30;1303.0195379257202;60;;a;face_exp;;0.6364870071411133;;f0102.jpg;388;female;24;2;
30;1306.1034779548645;60;;a;face_exp;;0.5786058902740479;;m0514.jpg;389;female;24;3;
30;1309.12522482872;60;;a;face_exp;;0.5254209041595459;;m0514.jpg;390;female;24;2;
30;1312.337177991867;60;;a;face_exp;;0.7125029563903809;;m0206.jpg;391;female;24;9;
30;1315.7042698860168;60;;a;face_exp;;0.8709280490875244;;f0102.jpg;392;female;24;3;
30;1321.3937559127808;60;;a;face_exp;;3.1846189498901367;;m0514.jpg;393;female;24;2;
30;1324.6707530021667;60;;a;face_exp;;0.7796180248260498;;f0112.jpg;394;female;24;6;
30;1328.0458538532257;60;;a;face_exp;;0.8791959285736084;;f0209.jpg;395;female;24;4;
30;1331.4624319076538;60;;a;face_exp;;0.919990062713623;;f0115.jpg;396;female;24;3;
30;1334.8351259231567;60;;a;face_exp;;0.8668248653411865;;f0201.jpg;397;female;24;4;
30;1338.2147898674011;60;;a;face_exp;;0.8874049186706543;;f0205.jpg;398;female;24;5;
30;1341.8483300209045;60;;a;face_exp;;1.128373146057129;;f0110.jpg;399;female;24;5;
30;1345.0610649585724;60;;a;face_exp;;0.714648962020874;;m0506.jpg;400;female;24;6;
30;1348.4104888439178;60;;a;face_exp;;0.8554809093475342;;m0510.jpg;401;female;24;4;
30;1351.7701959609985;60;;a;face_exp;;0.8560709953308105;;m0203.jpg;402;female;24;6;
30;1355.9312980175018;60;;a;face_exp;;1.6581461429595947;;f0101.jpg;403;female;24;1;
30;1359.2913279533386;60;;a;face_exp;;0.8568930625915527;;m0205.jpg;404;female;24;7;
30;1362.3622200489044;60;;a;face_exp;;0.568695068359375;;f0111.jpg;405;female;24;6;
30;1365.3971099853516;60;;a;face_exp;;0.528710126876831;;m0504.jpg;406;female;24;3;
30;1369.7019739151;60;;a;face_exp;;1.8086628913879395;;m0513.jpg;407;female;24;2;
30;1372.7611219882965;60;;a;face_exp;;0.5561449527740479;;f0208.jpg;408;female;24;2;
30;1376.502758026123;60;;a;face_exp;;1.2394931316375732;;m0210.jpg;409;female;24;3;
30;1379.8795499801636;60;;a;face_exp;;0.8728399276733398;;m0211.jpg;410;female;24;4;
30;1383.1243109703064;60;;a;face_exp;;0.7418680191040039;;f0115.jpg;411;female;24;3;
30;1386.4539468288422;60;;a;face_exp;;0.8294088840484619;;f0212.jpg;412;female;24;7;
30;1389.7640948295593;60;;a;face_exp;;0.8138899803161621;;m0213.jpg;413;female;24;3;
30;1393.4732530117035;60;;a;face_exp;;1.2141540050506592;;m0213.jpg;414;female;24;4;
30;1396.675948858261;60;;a;face_exp;;0.7068448066711426;;m0208.jpg;415;female;24;7;
30;1399.7264540195465;60;;a;face_exp;;0.548673152923584;;m0514.jpg;416;female;24;2;
30;1402.8547089099884;60;;a;face_exp;;0.6354000568389893;;m0508.jpg;417;female;24;4;
30;1406.0639429092407;60;;a;face_exp;;0.7027649879455566;;m0514.jpg;418;female;24;2;
30;1409.7044990062714;60;;a;face_exp;;1.1347260475158691;;f0214.jpg;419;female;24;6;
30;1412.905611038208;60;;a;face_exp;;0.6926469802856445;;m0506.jpg;420;female;24;3;
30;1416.3057310581207;60;;a;face_exp;;0.900745153427124;;f0109.jpg;421;female;24;7;
30;1419.3455739021301;60;;a;face_exp;;0.531425952911377;;f0205.jpg;422;female;24;3;
30;1422.345193862915;60;;a;face_exp;;0.5061988830566406;;m0504.jpg;423;female;24;2;
30;1425.7515199184418;60;;a;face_exp;;0.9043939113616943;;f0104.jpg;424;female;24;8;
30;1428.9881088733673;60;;a;face_exp;;0.7291898727416992;;m0514.jpg;425;female;24;2;
30;1433.4230070114136;60;;a;face_exp;;1.9358611106872559;;m0503.jpg;426;female;24;1;
30;1436.6999390125275;60;;a;face_exp;;0.781170129776001;;f0112.jpg;427;female;24;3;
30;1440.7030358314514;60;;a;face_exp;;1.507016897201538;;f0203.jpg;428;female;24;2;
30;1444.0124809741974;60;;a;face_exp;;0.8039560317993164;;f0206.jpg;429;female;24;4;
30;1447.3052270412445;60;;a;face_exp;;0.7865819931030273;;m0205.jpg;430;female;24;9;
30;1450.782772064209;60;;a;face_exp;;0.9710640907287598;;m0510.jpg;431;female;24;3;
30;1454.8483309745789;60;;a;face_exp;;1.559870958328247;;m0209.jpg;432;female;24;4;
30;1458.5802829265594;60;;a;face_exp;;1.2301208972930908;;m0504.jpg;433;female;24;2;
30;1461.7107219696045;60;;a;face_exp;;0.633389949798584;;m0512.jpg;434;female;24;1;
30;1465.8212900161743;60;;a;face_exp;;1.601776123046875;;m0203.jpg;435;female;24;8;
30;1470.120120048523;60;;a;face_exp;;1.8058180809020996;;f0209.jpg;436;female;24;3;
30;1475.380028963089;60;;a;face_exp;;2.7538459300994873;;m0504.jpg;437;female;24;2;
30;1478.8441560268402;60;;a;face_exp;;0.9702210426330566;;f0213.jpg;438;female;24;7;
30;1482.111958026886;60;;a;face_exp;;0.761883020401001;;m0209.jpg;439;female;24;6;
30;1485.8725440502167;60;;a;face_exp;;1.2636210918426514;;f0103.jpg;440;female;24;6;
30;1488.9984939098358;60;;a;face_exp;;0.6291830539703369;;m0501.jpg;441;female;24;2;
30;1492.5917358398438;60;;a;face_exp;;1.097303867340088;;m0212.jpg;442;female;24;2;
30;1496.6589109897614;60;;a;face_exp;;1.571458101272583;;m0211.jpg;443;female;24;3;
30;1500.1259939670563;60;;a;face_exp;;0.9607710838317871;;f0105.jpg;444;female;24;5;
30;1503.3607230186462;60;;a;face_exp;;0.736083984375;;m0513.jpg;445;female;24;2;
30;1506.6742420196533;60;;a;face_exp;;0.8075261116027832;;f0209.jpg;446;female;24;1;
30;1509.9858179092407;60;;a;face_exp;;0.8101370334625244;;f0109.jpg;447;female;24;6;
30;1513.1746098995209;60;;a;face_exp;;0.6899869441986084;;f0215.jpg;448;female;24;2;
30;1516.29616689682;60;;a;face_exp;;0.6195759773254395;;m0505.jpg;449;female;24;2;
30;1519.3755478858948;60;;a;face_exp;;0.5738818645477295;;f0105.jpg;450;female;24;8;
30;1522.480456829071;60;;a;face_exp;;0.6038188934326172;;m0505.jpg;451;female;24;3;
30;1525.5672249794006;60;;a;face_exp;;0.5821800231933594;;f0204.jpg;452;female;24;2;
30;1528.902349948883;60;;a;face_exp;;0.8422799110412598;;m0213.jpg;453;female;24;1;
30;1532.0471458435059;60;;a;face_exp;;0.6447598934173584;;f0213.jpg;454;female;24;8;
30;1535.3010530471802;60;;a;face_exp;;0.7568001747131348;;f0113.jpg;455;female;24;3;
30;1539.0193388462067;60;;a;face_exp;;1.2163169384002686;;f0201.jpg;456;female;24;2;
30;1542.3112609386444;60;;a;face_exp;;0.7981679439544678;;m0509.jpg;457;female;24;3;
30;1545.4779138565063;60;;a;face_exp;;0.6725778579711914;;f0215.jpg;458;female;24;1;
30;1548.7507109642029;60;;a;face_exp;;0.7701940536499023;;f0209.jpg;459;female;24;3;
30;1553.3088200092316;60;;a;face_exp;;2.0527641773223877;;f0106.jpg;460;female;24;8;
30;1556.640470981598;60;;a;face_exp;;0.8388209342956543;;m0208.jpg;461;female;24;9;
30;1560.1328020095825;60;;a;face_exp;;0.9887681007385254;;f0103.jpg;462;female;24;4;
30;1563.1818759441376;60;;a;face_exp;;0.5450820922851562;;f0113.jpg;463;female;24;2;
30;1566.509558916092;60;;a;face_exp;;0.8312039375305176;;f0111.jpg;464;female;24;4;
30;1569.6844329833984;60;;a;face_exp;;0.6804630756378174;;m0206.jpg;465;female;24;9;
30;1572.9283130168915;60;;a;face_exp;;0.749049186706543;;m0512.jpg;466;female;24;1;
30;1576.2154519557953;60;;a;face_exp;;0.7941470146179199;;f0101.jpg;467;female;24;1;
30;1579.666270017624;60;;a;face_exp;;0.9526901245117188;;m0506.jpg;468;female;24;5;
30;1583.0095970630646;60;;a;face_exp;;0.8367321491241455;;m0203.jpg;469;female;24;5;
30;1586.125056028366;60;;a;face_exp;;0.6098251342773438;;f0101.jpg;470;female;24;1;
30;1589.7219219207764;60;;a;face_exp;;1.0982720851898193;;m0204.jpg;471;female;24;6;
30;1592.8760919570923;60;;a;face_exp;;0.6594419479370117;;f0105.jpg;472;female;24;7;
30;1595.9027729034424;60;;a;face_exp;;0.5275139808654785;;f0102.jpg;473;female;24;2;
30;1599.2387590408325;60;;a;face_exp;;0.8386921882629395;;m0513.jpg;474;female;24;1;
30;1602.5515999794006;60;;a;face_exp;;0.809190034866333;;f0210.jpg;475;female;24;3;
30;1606.093493938446;60;;a;face_exp;;1.0421359539031982;;m0503.jpg;476;female;24;2;
30;1609.2085089683533;60;;a;face_exp;;0.614253044128418;;f0213.jpg;477;female;24;6;
30;1612.614326953888;60;;a;face_exp;;0.9116499423980713;;m0515.jpg;478;female;24;2;
30;1616.2222800254822;60;;a;face_exp;;1.1104199886322021;;f0204.jpg;479;female;24;2;
30;1619.6772480010986;60;;a;face_exp;;0.9556291103363037;;f0111.jpg;480;female;24;5;
30;1623.1141288280487;60;;a;face_exp;;0.9331719875335693;;m0205.jpg;481;female;24;8;
30;1626.379094839096;60;;a;face_exp;;0.7722198963165283;;f0203.jpg;482;female;24;3;
30;1629.8250880241394;60;;a;face_exp;;0.9427170753479004;;m0503.jpg;483;female;24;2;
30;1632.849319934845;60;;a;face_exp;;0.5242788791656494;;m0501.jpg;484;female;24;2;
30;1636.447105884552;60;;a;face_exp;;1.097264051437378;;f0104.jpg;485;female;24;6;
30;1639.601369857788;60;;a;face_exp;;0.6584599018096924;;m0201.jpg;486;female;24;2;
30;1643.6883418560028;60;;a;face_exp;;1.5869059562683105;;m0506.jpg;487;female;24;2;
30;1646.9884150028229;60;;a;face_exp;;0.7925961017608643;;f0210.jpg;488;female;24;6;
30;1650.187481880188;60;;a;face_exp;;0.6994409561157227;;f0111.jpg;489;female;24;7;
30;1653.5278539657593;60;;a;face_exp;;0.8479039669036865;;f0214.jpg;490;female;24;9;
30;1657.1955699920654;60;;a;face_exp;;1.1731200218200684;;f0203.jpg;491;female;24;6;
30;1660.4082298278809;60;;a;face_exp;;0.7093069553375244;;f0212.jpg;492;female;24;8;
30;1663.6815750598907;60;;a;face_exp;;0.7739691734313965;;f0108.jpg;493;female;24;8;
30;1667.108258008957;60;;a;face_exp;;0.9251320362091064;;f0213.jpg;494;female;24;8;
30;1670.566251039505;60;;a;face_exp;;0.9572350978851318;;f0203.jpg;495;female;24;3;
30;1673.8561010360718;60;;a;face_exp;;0.7877190113067627;;f0214.jpg;496;female;24;6;
30;1677.0507378578186;60;;a;face_exp;;0.6900830268859863;;m0213.jpg;497;female;24;3;
30;1680.4979469776154;60;;a;face_exp;;0.9453940391540527;;f0212.jpg;498;female;24;9;
30;1683.7980449199677;60;;a;face_exp;;0.8029129505157471;;m0208.jpg;499;female;24;8;
30;1687.09472489357;60;;a;face_exp;;0.7905869483947754;;m0502.jpg;500;female;24;3;
30;1690.2186698913574;60;;a;face_exp;;0.6222879886627197;;f0211.jpg;501;female;24;7;
30;1693.6000299453735;60;;a;face_exp;;0.8785800933837891;;m0504.jpg;502;female;24;3;
30;1696.8186728954315;60;;a;face_exp;;0.7213380336761475;;f0103.jpg;503;female;24;7;
30;1699.8994328975677;60;;a;face_exp;;0.5767078399658203;;f0106.jpg;504;female;24;8;
30;1703.5068638324738;60;;a;face_exp;;1.1092529296875;;m0507.jpg;505;female;24;6;
30;1706.8636829853058;60;;a;face_exp;;0.8563170433044434;;f0107.jpg;506;female;24;8;
30;1710.1902339458466;60;;a;face_exp;;0.8071229457855225;;f0107.jpg;507;female;24;9;
30;1713.7365629673004;60;;a;face_exp;;1.0444579124450684;;m0202.jpg;508;female;24;2;
30;1716.8820719718933;60;;a;face_exp;;0.6470439434051514;;m0515.jpg;509;female;24;1;
30;1720.115532875061;60;;a;face_exp;;0.7387800216674805;;m0513.jpg;510;female;24;2;
30;1723.4179339408875;60;;a;face_exp;;0.7990820407867432;;m0212.jpg;511;female;24;2;
30;1728.6879589557648;60;;a;face_exp;;2.776855945587158;;f0211.jpg;512;female;24;5;
30;1731.825613975525;60;;a;face_exp;;0.6335699558258057;;m0511.jpg;513;female;24;2;
30;1735.1565568447113;60;;a;face_exp;;0.8227407932281494;;f0105.jpg;514;female;24;7;
30;1739.49031996727;60;;a;face_exp;;1.8308660984039307;;f0209.jpg;515;female;24;6;
30;1742.8454270362854;60;;a;face_exp;;0.8575730323791504;;f0210.jpg;516;female;24;2;
30;1745.8617808818817;60;;a;face_exp;;0.5148160457611084;;m0505.jpg;517;female;24;2;
30;1749.1330728530884;60;;a;face_exp;;0.7779688835144043;;f0102.jpg;518;female;24;1;
30;1752.2810690402985;60;;a;face_exp;;0.6505081653594971;;m0206.jpg;519;female;24;8;
30;1755.4228959083557;60;;a;face_exp;;0.6338028907775879;;f0109.jpg;520;female;24;9;
30;1758.547868013382;60;;a;face_exp;;0.6169559955596924;;f0207.jpg;521;female;24;3;
30;1761.8659298419952;60;;a;face_exp;;0.8098969459533691;;m0508.jpg;522;female;24;4;
30;1764.9657518863678;60;;a;face_exp;;0.6007750034332275;;f0106.jpg;523;female;24;7;
30;1768.7647709846497;60;;a;face_exp;;1.2913949489593506;;m0502.jpg;524;female;24;2;
30;1772.233670949936;60;;a;face_exp;;0.966789960861206;;m0510.jpg;525;female;24;2;
30;1775.45654296875;60;;a;face_exp;;0.7302639484405518;;f0215.jpg;526;female;24;1;
30;1779.5626349449158;60;;a;face_exp;;1.6109809875488281;;f0215.jpg;527;female;24;1;
30;1783.183534860611;60;;a;face_exp;;1.1207690238952637;;f0115.jpg;528;female;24;2;
30;1786.544636964798;60;;a;face_exp;;0.8554201126098633;;m0513.jpg;529;female;24;1;
30;1790.5147478580475;60;;a;face_exp;;1.4665238857269287;;m0209.jpg;530;female;24;4;
30;1793.865751028061;60;;a;face_exp;;0.8568069934844971;;f0210.jpg;531;female;24;4;
30;1797.4443259239197;60;;a;face_exp;;1.076258897781372;;f0111.jpg;532;female;24;4;
30;1800.6935000419617;60;;a;face_exp;;0.749114990234375;;m0215.jpg;533;female;24;1;
30;1803.7973098754883;60;;a;face_exp;;0.6108438968658447;;m0201.jpg;534;female;24;1;
30;1807.045217037201;60;;a;face_exp;;0.7503581047058105;;f0103.jpg;535;female;24;4;
30;1810.4042489528656;60;;a;face_exp;;0.8505721092224121;;m0515.jpg;536;female;24;3;
30;1813.550153017044;60;;a;face_exp;;0.6374070644378662;;m0203.jpg;537;female;24;7;
30;1817.0629699230194;60;;a;face_exp;;1.0084278583526611;;f0205.jpg;538;female;24;3;
30;1820.361862897873;60;;a;face_exp;;0.7978558540344238;;f0104.jpg;539;female;24;5;
30;1823.3979468345642;60;;a;face_exp;;0.5417039394378662;;m0215.jpg;540;female;24;1;
30;1826.5052468776703;60;;a;face_exp;;0.6074509620666504;;f0107.jpg;541;female;24;6;
30;1829.6807789802551;60;;a;face_exp;;0.674584150314331;;m0210.jpg;542;female;24;3;
30;1833.6104018688202;60;;a;face_exp;;1.4289460182189941;;m0209.jpg;543;female;24;4;
30;1837.3077280521393;60;;a;face_exp;;1.1990671157836914;;f0205.jpg;544;female;24;3;
30;1841.0444960594177;60;;a;face_exp;;1.2424211502075195;;f0103.jpg;545;female;24;4;
30;1844.2400159835815;60;;a;face_exp;;0.694572925567627;;f0114.jpg;546;female;24;2;
30;1847.5346748828888;60;;a;face_exp;;0.7972609996795654;;m0510.jpg;547;female;24;2;
30;1850.670284986496;60;;a;face_exp;;0.6406130790710449;;f0114.jpg;548;female;24;1;
30;1853.9153678417206;60;;a;face_exp;;0.7439157962799072;;f0110.jpg;549;female;24;3;
30;1856.9832210540771;60;;a;face_exp;;0.569709062576294;;m0214.jpg;550;female;24;1;
30;1860.6786849498749;60;;a;face_exp;;1.1901509761810303;;f0205.jpg;551;female;24;3;
30;1863.9855680465698;60;;a;face_exp;;0.8038051128387451;;m0209.jpg;552;female;24;8;
30;1870.5010738372803;60;;a;face_exp;;4.010296821594238;;f0203.jpg;553;female;24;3;
30;1873.9523358345032;60;;a;face_exp;;0.9439737796783447;;f0202.jpg;554;female;24;2;
30;1877.231479883194;60;;a;face_exp;;0.7804088592529297;;f0214.jpg;555;female;24;2;
30;1880.7971289157867;60;;a;face_exp;;1.0706000328063965;;f0215.jpg;556;female;24;2;
30;1884.2501080036163;60;;a;face_exp;;0.9472620487213135;;f0214.jpg;557;female;24;3;
30;1887.5569179058075;60;;a;face_exp;;0.8114280700683594;;m0502.jpg;558;female;24;2;
30;1890.8131158351898;60;;a;face_exp;;0.7586729526519775;;m0208.jpg;559;female;24;8;
30;1894.0095100402832;60;;a;face_exp;;0.6963281631469727;;m0508.jpg;560;female;24;3;
30;1897.3187818527222;60;;a;face_exp;;0.8135759830474854;;m0514.jpg;561;female;24;1;
30;1900.3577289581299;60;;a;face_exp;;0.5436129570007324;;m0515.jpg;562;female;24;2;
30;1903.6535849571228;60;;a;face_exp;;0.7979540824890137;;f0105.jpg;563;female;24;7;
30;1906.8704710006714;60;;a;face_exp;;0.72257399559021;;m0509.jpg;564;female;24;5;
30;1910.1104528903961;60;;a;face_exp;;0.7372269630432129;;f0213.jpg;565;female;24;8;
30;1913.4754049777985;60;;a;face_exp;;0.860069990158081;;m0202.jpg;566;female;24;6;
30;1917.0121698379517;60;;a;face_exp;;1.0377509593963623;;m0507.jpg;567;female;24;5;
30;1920.357055902481;60;;a;face_exp;;0.8397688865661621;;f0206.jpg;568;female;24;4;
30;1923.4526329040527;60;;a;face_exp;;0.5929758548736572;;m0513.jpg;569;female;24;2;
30;1926.6769349575043;60;;a;face_exp;;0.7256150245666504;;f0113.jpg;570;female;24;2;
30;1929.9698610305786;60;;a;face_exp;;0.7931251525878906;;m0508.jpg;571;female;24;3;
30;1933.1827330589294;60;;a;face_exp;;0.713759183883667;;m0203.jpg;572;female;24;7;
30;1936.4429259300232;60;;a;face_exp;;0.7652809619903564;;f0207.jpg;573;female;24;3;
30;1939.638594865799;60;;a;face_exp;;0.7021000385284424;;f0214.jpg;574;female;24;2;
30;1942.9025609493256;60;;a;face_exp;;0.7574338912963867;;f0104.jpg;575;female;24;6;
30;1946.0344648361206;60;;a;face_exp;;0.6305959224700928;;f0214.jpg;576;female;24;4;
30;1949.2423210144043;60;;a;face_exp;;0.7133450508117676;;f0210.jpg;577;female;24;6;
